t,x,tf
2.6733418,0.76,1.6053557
2.6833541,0.76,1.6146238
2.6933668,0.76,1.6237464
2.7033792,0.76,1.6327174
2.7133918,0.76,1.6415299
2.7234044,0.76,1.6501777
2.733417,0.76,1.6586543
2.7434294,0.76,1.6669532
2.753442,0.76,1.6750683
2.7634544,0.76,1.6829929
2.773467,0.76,1.6907215
2.7834795,0.76,1.6982477
2.793492,0.76,1.7055656
2.8035045,0.76,1.7126696
2.813517,0.76,1.719554
2.8235295,0.76,1.7262133
2.833542,0.76,1.7326419
2.8435545,0.76,1.7388351
2.8535671,0.76,1.7447872
2.8635795,0.76,1.7504936
2.8735921,0.76,1.7559501
2.8836045,0.76,1.7611516
2.8936172,0.76,1.7660937
2.9036295,0.76,1.7707729
2.9136422,0.76,1.7751849
2.9236546,0.76,1.7793261
2.9336672,0.76,1.783193
2.9436796,0.76,1.7867824
2.9536922,0.76,1.7900912
2.9637046,0.76,1.7931168
2.9737172,0.76,1.7958566
2.9837296,0.76,1.7983085
2.9937422,0.76,1.8004701
3.0037546,0.76,1.8449556
3.0137672,0.76,1.8869852
3.0237796,0.76,1.9266601
3.0337923,0.76,1.9640758
3.043805,0.76,1.9993231
3.0538175,0.76,2.0324876
3.06383,0.76,2.0636501
3.0738425,0.76,2.0928874
3.083855,0.76,2.1202717
3.0938675,0.76,2.145872
3.10388,0.76,2.169754
3.1138926,0.76,2.1919794
3.123905,0.76,2.2126071
3.1339176,0.76,2.2316933
3.14393,0.76,2.249291
3.1539426,0.76,2.2654512
3.163955,0.76,2.2802224
3.1739676,0.76,2.2936506
3.18398,0.76,2.30578
3.1939926,0.76,2.316653
3.204005,0.76,2.32631
3.2140176,0.76,2.33479
3.22403,0.76,2.3421304
3.2340426,0.76,2.3483667
3.244055,0.76,2.3535337
3.2540677,0.76,2.3576648
3.26408,0.76,2.3607917
3.2740927,0.76,2.3629458
3.2841053,0.76,2.3641572
3.294118,0.76,2.3644547
3.3041303,0.76,2.3638666
3.314143,0.76,2.3624206
3.3241553,0.76,2.3601432
3.334168,0.76,2.3570602
3.3441803,0.76,2.3531969
3.354193,0.76,2.3485785
3.3642054,0.76,2.3432283
3.374218,0.76,2.3371706
3.3842304,0.76,2.3304284
3.394243,0.76,2.3230238
3.4042554,0.76,2.3149793
3.414268,0.76,2.3063166
3.4242804,0.76,2.297057
3.434293,0.76,2.2872212
3.4443054,0.76,2.27683
3.454318,0.76,2.2659037
3.4643304,0.76,2.2544622
3.474343,0.76,2.2425249
3.4843554,0.76,2.2301111
3.494368,0.76,2.2172399
3.5043805,0.76,2.20393
3.514393,0.76,2.1901994
3.5244055,0.76,2.1760666
3.534418,0.76,2.1615493
3.5444305,0.76,2.1466646
3.5544431,0.76,2.1314304
3.5644555,0.76,2.1158636
3.5744681,0.76,2.0999806
3.5844805,0.76,2.0837982
3.5944932,0.76,2.0673323
3.6045058,0.76,2.050599
3.6145184,0.76,2.0336142
3.6245308,0.76,2.016393
3.6345434,0.76,1.9989505
3.6445558,0.76,1.9813019
3.6545684,0.76,1.9634615
3.6645808,0.76,1.9454439
3.6745934,0.76,1.9272628
3.6846058,0.76,1.9089322
3.6946185,0.76,1.8904656
3.7046309,0.76,1.8718764
3.7146435,0.76,1.8531772
3.7246559,0.76,1.8343809
3.7346685,0.76,1.8154997
3.744681,0.76,1.7965456
3.7546935,0.76,1.7775307
3.764706,0.76,1.7584664
3.7747185,0.76,1.7393638
3.784731,0.76,1.7202339
3.7947435,0.76,1.7010874
3.804756,0.76,1.6819345
3.8147686,0.76,1.6627853
3.824781,0.76,1.6436497
3.8347936,0.76,1.624537
3.8448062,0.76,1.6054565
3.8548188,0.76,1.5864171
3.8648312,0.76,1.5674274
3.8748438,0.76,1.5484955
3.8848562,0.76,1.5296297
3.8948689,0.76,1.5108377
3.9048812,0.76,1.492127
3.9148939,0.76,1.4735045
3.9249063,0.76,1.4549774
3.9349189,0.76,1.4365523
3.9449313,0.76,1.4182355
3.954944,0.76,1.4000331
3.9649563,0.76,1.3819511
3.974969,0.76,1.3639948
3.9849813,0.76,1.3461697
3.994994,0.76,1.3284807
4.005006,0.76,1.3110551
4.0150185,0.76,1.2922851
4.025031,0.76,1.2724397
4.0350432,0.76,1.2517699
4.045056,0.76,1.2305077
4.0550685,0.76,1.208866
4.065081,0.76,1.1870372
4.0750933,0.76,1.1651938
4.0851064,0.76,1.1434882
4.095119,0.76,1.1220535
4.1051316,0.76,1.1010045
4.115144,0.76,1.0804379
4.1251564,0.76,1.0604343
4.135169,0.76,1.0410593
4.1451817,0.76,1.0223637
4.155194,0.76,1.0043865
4.1652064,0.76,0.98715544
4.175219,0.76,0.9706878
4.1852317,0.76,0.9549925
4.195244,0.76,0.9400705
4.2052565,0.76,0.9259167
4.215269,0.76,0.91252023
4.2252817,0.76,0.89986616
4.235294,0.76,0.88793564
4.2453065,0.76,0.87670696
4.255319,0.76,0.86615634
4.2653317,0.76,0.85625815
4.275344,0.76,0.8469858
4.2853565,0.76,0.8383123
4.295369,0.76,0.8302101
4.305382,0.76,0.82265174
4.315394,0.76,0.8156101
4.325407,0.76,0.80905867
4.3354197,0.76,0.80297124
4.3454323,0.76,0.79732287
4.3554444,0.76,0.7920892
4.365457,0.76,0.7872469
4.3754697,0.76,0.7827735
4.3854823,0.76,0.7786479
4.3954945,0.76,0.7748506
4.405507,0.76,0.77136445
4.4155197,0.76,0.76817584
4.4255323,0.76,0.7652754
4.4355445,0.76,0.76265967
4.445557,0.76,0.76033133
4.4555697,0.76,0.75829977
4.4655824,0.76,0.7565803
4.4755945,0.76,0.75519323
4.485607,0.76,0.7541619
4.49562,0.76,0.7535099
4.5056324,0.76,0.75325924
4.5156446,0.76,0.7534273
4.525657,0.76,0.7540252
4.53567,0.76,0.7550557
4.5456824,0.76,0.7565122
4.5556946,0.76,0.75837904
4.565707,0.76,0.76063114
4.57572,0.76,0.7632354
4.5857325,0.76,0.76615185
4.5957446,0.76,0.7693354
4.605757,0.76,0.77273804
4.61577,0.76,0.77631
4.6257825,0.76,0.78000236
4.6357946,0.76,0.7837678
4.6458073,0.76,0.78756255
4.65582,0.76,0.79134727
4.6658325,0.76,0.79508734
4.6758447,0.76,0.7987537
4.6858573,0.76,0.8023232
4.69587,0.76,0.8057777
4.7058825,0.76,0.8091046
4.7158947,0.76,0.8122962
4.7259073,0.76,0.8153489
4.73592,0.76,0.818263
4.7459326,0.76,0.8210418
4.7559447,0.76,0.8236913
4.7659574,0.76,0.8262194
4.77597,0.76,0.82863545
4.7859826,0.76,0.83094984
4.7959948,0.76,0.8331734
4.8060074,0.76,0.8353174
4.81602,0.76,0.8373927
4.8260326,0.76,0.83941
4.836045,0.76,0.84137964
4.8460574,0.76,0.843311
4.85607,0.76,0.845213
4.8660827,0.76,0.8470936
4.876095,0.76,0.8489599
4.8861074,0.76,0.8508186
4.89612,0.76,0.8526749
4.9061327,0.76,0.8545339
4.916145,0.76,0.85639966
4.9261575,0.76,0.85827553
4.93617,0.76,0.86016446
4.9461827,0.76,0.8620686
4.956195,0.76,0.8639897
4.9662075,0.76,0.8659292
4.97622,0.76,0.8678878
4.9862328,0.76,0.869866
4.996245,0.76,0.8718641
5.0062575,0.76,0.84742004
5.01627,0.76,0.8242042
5.026283,0.76,0.80215985
5.036295,0.76,0.781233
5.0463076,0.76,0.76137245
5.05632,0.76,0.74252945
5.066333,0.76,0.72465783
5.076345,0.76,0.70771366
5.0863576,0.76,0.6916551
5.09637,0.76,0.6764426
5.106383,0.76,0.66203856
5.116395,0.76,0.64840716
5.1264076,0.76,0.6355145
5.1364202,0.76,0.62332845
5.146433,0.76,0.6118183
5.156445,0.76,0.6009551
5.1664577,0.76,0.5907114
5.1764703,0.76,0.5810609
5.186483,0.76,0.5719789
5.196495,0.76,0.56344193
5.206508,0.76,0.5554277
5.216521,0.76,0.547915
5.2265334,0.76,0.5408838
5.2365456,0.76,0.53431505
5.246558,0.76,0.528191
5.256571,0.76,0.5224944
5.2665834,0.76,0.5172091
5.2765956,0.76,0.5123199
5.286608,0.76,0.5078124
5.296621,0.76,0.5036728
5.3066335,0.76,0.4998883
5.3166456,0.76,0.49644664
5.3266582,0.76,0.4933363
5.336671,0.76,0.49054638
5.3466835,0.76,0.4880666
5.3566957,0.76,0.48588735
5.3667083,0.76,0.48399946
5.376721,0.76,0.48239434
5.3867335,0.76,0.48106393
5.3967457,0.76,0.48000062
5.4067583,0.76,0.47919726
5.416771,0.76,0.47864723
5.4267836,0.76,0.47834423
5.4367957,0.76,0.47828242
5.446809,0.76,0.47845632
5.4568214,0.76,0.47886083
5.466834,0.76,0.4794912
5.476846,0.76,0.480343
5.486859,0.76,0.4814122
5.4968715,0.76,0.48269495
5.506884,0.76,0.48418778
5.5168962,0.76,0.48588744
5.526909,0.76,0.487791
5.5369215,0.76,0.48989582
5.546934,0.76,0.4921994
5.5569463,0.76,0.4946995
5.566959,0.76,0.49739417
5.5769715,0.76,0.5002816
5.586984,0.76,0.5033602
5.5969963,0.76,0.50662863
5.607009,0.76,0.5100857
5.6170216,0.76,0.51373035
5.627034,0.76,0.51756173
5.6370463,0.76,0.52157915
5.647059,0.76,0.52578205
5.6570716,0.76,0.5301701
5.667084,0.76,0.534743
5.6770964,0.76,0.5395006
5.687109,0.76,0.544443
5.6971216,0.76,0.5495702
5.7071342,0.76,0.55488247
5.7171464,0.76,0.56038016
5.727159,0.76,0.5660637
5.7371716,0.76,0.5719336
5.7471843,0.76,0.57799053
5.7571964,0.76,0.58423513
5.767209,0.76,0.59066814
5.7772217,0.76,0.5972905
5.7872343,0.76,0.6041031
5.7972465,0.76,0.6111068
5.807259,0.76,0.6183028
5.8172717,0.76,0.62569207
5.8272843,0.76,0.6332757
5.8372965,0.76,0.64105487
5.847309,0.76,0.6490308
5.8573217,0.76,0.6572047
5.8673344,0.76,0.6655778
5.8773465,0.76,0.67415136
5.887359,0.76,0.68292665
5.897372,0.76,0.69190484
5.9073844,0.76,0.7010873
5.9173965,0.76,0.7104752
5.927409,0.76,0.72006994
5.937422,0.76,0.72987264
5.9474344,0.76,0.7398846
5.9574466,0.76,0.75010693
5.967459,0.76,0.7605408
5.977472,0.76,0.7711873
5.9874845,0.76,0.7820475
5.9974966,0.76,0.7931224
6.007509,0.76,0.8056577
6.017522,0.76,0.81897765
6.0275345,0.76,0.8329693
6.0375466,0.76,0.84752387
6.0475593,0.76,0.8625358
6.057572,0.76,0.8779012
6.0675845,0.76,0.8935165
6.0775967,0.76,0.9092769
6.0876093,0.76,0.9250758
6.097622,0.76,0.94080454
6.1076345,0.76,0.9563541
6.1176467,0.76,0.97190714
6.1276593,0.76,0.98748827
6.137672,0.76,1.0031044
6.1476846,0.76,1.0186648
6.1576967,0.76,1.0340582
6.1677094,0.76,1.049167
6.177722,0.76,1.0638977
6.1877346,0.76,1.0781875
6.1977468,0.76,1.092007
6.2077594,0.76,1.1053559
6.217772,0.76,1.1182563
6.2277846,0.76,1.130746
6.237797,0.76,1.1428711
6.24781,0.76,1.1546824
6.2578225,0.76,1.1662302
6.267835,0.76,1.1775621
6.2778473,0.76,1.1887218
6.28786,0.76,1.1997477
6.2978725,0.76,1.210673
6.307885,0.76,1.2215252
6.3178973,0.76,1.2323272
6.32791,0.76,1.2430975
6.3379226,0.76,1.2538507
6.347935,0.76,1.2645974
6.3579473,0.76,1.275346
6.36796,0.76,1.2861022
6.3779726,0.76,1.2968696
6.387985,0.76,1.30765
6.3979974,0.76,1.3184439
6.40801,0.76,1.3292505
6.4180226,0.76,1.3400683
6.4280353,0.76,1.3508947
6.4380474,0.76,1.3617268
6.44806,0.76,1.3725607
6.4580727,0.76,1.3833925
6.4680853,0.76,1.3942175
6.4780974,0.76,1.4050314
6.48811,0.76,1.4158288
6.4981227,0.76,1.4266044
6.5081353,0.76,1.4373529
6.5181475,0.76,1.4480685
6.52816,0.76,1.4587454
6.5381727,0.76,1.4693775
6.5481853,0.76,1.4799591
6.5581975,0.76,1.490484
6.56821,0.76,1.5009457
6.5782228,0.76,1.5113379
6.5882354,0.76,1.5216544
6.5982475,0.76,1.5318882
6.60826,0.76,1.5420334
6.618273,0.76,1.5520834
6.6282854,0.76,1.5620313
6.6382976,0.76,1.5718703
6.6483107,0.76,1.5815942
6.6583233,0.76,1.5911961
6.668336,0.76,1.6006695
6.678348,0.76,1.6100075
6.6883607,0.76,1.6192038
6.6983733,0.76,1.6282516
6.708386,0.76,1.6371443
6.718398,0.76,1.6458753
6.7284107,0.76,1.6544383
6.7384233,0.76,1.6628269
6.748436,0.76,1.6710345
6.758448,0.76,1.6790549
6.7684608,0.76,1.6868824
6.7784734,0.76,1.6945103
6.788486,0.76,1.7019331
6.798498,0.76,1.709145
6.808511,0.76,1.7161397
6.8185234,0.76,1.7229123
6.828536,0.76,1.7294569
6.838548,0.76,1.7357684
6.848561,0.76,1.7418416
6.8585734,0.76,1.7476717
6.868586,0.76,1.7532537
6.878598,0.76,1.7585832
6.888611,0.76,1.7636554
6.8986235,0.76,1.7684667
6.908636,0.76,1.7730126
6.9186482,0.76,1.7772896
6.928661,0.76,1.781294
6.9386735,0.76,1.7850225
6.948686,0.76,1.788472
6.9586983,0.76,1.7916396
6.968711,0.76,1.7945228
6.9787235,0.76,1.7971188
6.988736,0.76,1.7994257
6.9987483,0.76,1.8014418
7.008761,0.76,1.8458694
7.0187736,0.76,1.8878273
7.028786,0.76,1.9274173
7.0387983,0.76,1.9647361
7.048811,0.76,1.9998747
7.0588236,0.76,2.0329196
7.068836,0.76,2.0639524
7.0788484,0.76,2.0930502
7.088861,0.76,2.1202865
7.0988736,0.76,2.1457305
7.1088862,0.76,2.1694484
7.1188984,0.76,2.1915026
7.128911,0.76,2.2119527
7.1389236,0.76,2.2308552
7.1489363,0.76,2.2482638
7.1589484,0.76,2.26423
7.168961,0.76,2.2788029
7.1789737,0.76,2.2920287
7.1889863,0.76,2.3039525
7.1989985,0.76,2.314617
7.209011,0.76,2.3240628
7.2190237,0.76,2.33233
7.2290363,0.76,2.3394554
7.2390485,0.76,2.345476
7.249061,0.76,2.350426
7.2590737,0.76,2.3543396
7.2690864,0.76,2.357249
7.2790985,0.76,2.359186
7.289111,0.76,2.3601806
7.299124,0.76,2.3602624
7.3091364,0.76,2.3594596
7.3191485,0.76,2.3578007
7.329161,0.76,2.3553119
7.339174,0.76,2.3520198
7.3491864,0.76,2.3479497
7.3591986,0.76,2.343127
7.3692117,0.76,2.337576
7.3792243,0.76,2.33132
7.389237,0.76,2.3243828
7.399249,0.76,2.316787
7.4092617,0.76,2.3085551
7.4192743,0.76,2.2997088
7.429287,0.76,2.2902699
7.439299,0.76,2.2802591
7.4493117,0.76,2.2696974
7.4593244,0.76,2.258605
7.469337,0.76,2.2470021
7.479349,0.76,2.2349083
7.489362,0.76,2.222343
7.4993744,0.76,2.2093253
7.509387,0.76,2.1958735
7.519399,0.76,2.1820068
7.529412,0.76,2.167743
7.5394244,0.76,2.1531
7.549437,0.76,2.1380951
7.559449,0.76,2.1227462
7.569462,0.76,2.10707
7.5794744,0.76,2.0910833
7.589487,0.76,2.0748026
7.599499,0.76,2.0582442
7.609512,0.76,2.041424
7.6195245,0.76,2.0243573
7.629537,0.76,2.00706
7.6395493,0.76,1.9895473
7.649562,0.76,1.9718333
7.6595745,0.76,1.9539332
7.669587,0.76,1.9358612
7.6795993,0.76,1.9176314
7.689612,0.76,1.8992573
7.6996245,0.76,1.8807523
7.709637,0.76,1.8621297
7.7196493,0.76,1.8434025
7.729662,0.76,1.824583
7.7396746,0.76,1.8056837
7.749687,0.76,1.7867165
7.7596993,0.76,1.767693
7.769712,0.76,1.7486249
7.7797246,0.76,1.7295231
7.789737,0.76,1.7103984
7.7997494,0.76,1.6912616
7.809762,0.76,1.6721228
7.8197746,0.76,1.6529919
7.8297873,0.76,1.6338786
7.8397994,0.76,1.6147922
7.8498125,0.76,1.5957419
7.859825,0.76,1.5767363
7.8698378,0.76,1.5577841
7.87985,0.76,1.5388933
7.8898625,0.76,1.5200721
7.899875,0.76,1.5013279
7.909888,0.76,1.4826682
7.9199,0.76,1.4641
7.9299126,0.76,1.44563
7.939925,0.76,1.4272647
7.949938,0.76,1.4090105
7.95995,0.76,1.3908734
7.9699626,0.76,1.372859
7.979975,0.76,1.3549728
7.989988,0.76,1.3372202
8.0,0.76,1.3197368
0.0,0.78,1.0
0.010012516,0.78,0.99923354
0.020025032,0.78,0.9977462
0.030037548,0.78,0.99558496
0.040050063,0.78,0.9927971
0.05006258,0.78,0.98943037
0.060075097,0.78,0.98553216
0.07008761,0.78,0.9811494
0.08010013,0.78,0.97632813
0.09011264,0.78,0.97111315
0.10012516,0.78,0.96554804
0.11013767,0.78,0.9596749
0.12015019,0.78,0.953534
0.1301627,0.78,0.9471639
0.14017522,0.78,0.9406014
0.15018773,0.78,0.9338812
0.16020025,0.78,0.92703635
0.17021278,0.78,0.92009735
0.18022528,0.78,0.9130935
0.1902378,0.78,0.90605164
0.20025031,0.78,0.8989968
0.21026284,0.78,0.8919521
0.22027534,0.78,0.88493896
0.23028786,0.78,0.8779771
0.24030039,0.78,0.87108403
0.2503129,0.78,0.86427647
0.26032543,0.78,0.8575688
0.27033794,0.78,0.85097426
0.28035045,0.78,0.84450483
0.29036295,0.78,0.8381707
0.3003755,0.78,0.8319812
0.310388,0.78,0.8259443
0.3204005,0.78,0.8200668
0.330413,0.78,0.8143547
0.34042555,0.78,0.8088126
0.35043806,0.78,0.80344474
0.36045057,0.78,0.79825395
0.37046307,0.78,0.7932427
0.3804756,0.78,0.7884126
0.39048812,0.78,0.78376484
0.40050063,0.78,0.77930033
0.41051313,0.78,0.77502054
0.42052567,0.78,0.7709281
0.43053818,0.78,0.7670279
0.44055068,0.78,0.763328
0.4505632,0.78,0.7598406
0.46057573,0.78,0.75658226
0.47058824,0.78,0.7535736
0.48060077,0.78,0.75083935
0.49061328,0.78,0.7484066
0.5006258,0.78,0.74630284
0.5106383,0.78,0.74455476
0.52065086,0.78,0.74318546
0.5306634,0.78,0.74221295
0.5406759,0.78,0.7416485
0.5506884,0.78,0.7414955
0.5607009,0.78,0.74174863
0.5707134,0.78,0.7423944
0.5807259,0.78,0.74341094
0.5907384,0.78,0.74476963
0.600751,0.78,0.74643594
0.6107635,0.78,0.748371
0.620776,0.78,0.75053304
0.6307885,0.78,0.7528796
0.640801,0.78,0.7553682
0.6508135,0.78,0.757958
0.660826,0.78,0.7606111
0.67083853,0.78,0.76329297
0.6808511,0.78,0.7659735
0.6908636,0.78,0.7686267
0.7008761,0.78,0.77123165
0.7108886,0.78,0.7737716
0.72090113,0.78,0.7762345
0.73091364,0.78,0.7786122
0.74092615,0.78,0.78090024
0.75093865,0.78,0.78309727
0.7609512,0.78,0.7852049
0.7709637,0.78,0.78722626
0.78097624,0.78,0.7891671
0.79098874,0.78,0.791034
0.80100125,0.78,0.79283434
0.81101376,0.78,0.7945764
0.82102627,0.78,0.7962686
0.8310388,0.78,0.79791933
0.84105134,0.78,0.7995367
0.85106385,0.78,0.8011288
0.86107635,0.78,0.8027029
0.87108886,0.78,0.804266
0.88110137,0.78,0.8058242
0.8911139,0.78,0.8073835
0.9011264,0.78,0.8089485
0.9111389,0.78,0.810524
0.92115146,0.78,0.8121134
0.93116397,0.78,0.8137202
0.9411765,0.78,0.81534696
0.951189,0.78,0.816996
0.96120155,0.78,0.8186689
0.97121406,0.78,0.82036704
0.98122656,0.78,0.8220913
0.9912391,0.78,0.82384235
1.0012516,0.78,0.8020922
1.0112641,0.78,0.78143466
1.0212766,0.78,0.76181966
1.0312891,0.78,0.74319965
1.0413016,0.78,0.7255293
1.0513141,0.78,0.70876586
1.0613266,0.78,0.69286835
1.0713391,0.78,0.6777983
1.0813516,0.78,0.6635186
1.0913641,0.78,0.64999455
1.1013767,0.78,0.6371929
1.1113892,0.78,0.62508214
1.1214018,0.78,0.6136324
1.1314143,0.78,0.6028153
1.1414268,0.78,0.5926038
1.1514393,0.78,0.58297247
1.1614518,0.78,0.57389694
1.1714643,0.78,0.5653542
1.1814768,0.78,0.55732256
1.1914895,0.78,0.5497812
1.2015018,0.78,0.5427105
1.2115144,0.78,0.5360918
1.2215269,0.78,0.5299076
1.2315394,0.78,0.52414113
1.2415519,0.78,0.51877654
1.2515644,0.78,0.51379883
1.2615769,0.78,0.5091939
1.2715895,0.78,0.50494826
1.281602,0.78,0.5010493
1.2916145,0.78,0.49748486
1.301627,0.78,0.49424374
1.3116395,0.78,0.4913152
1.321652,0.78,0.48868912
1.3316646,0.78,0.48635602
1.3416771,0.78,0.48430684
1.3516896,0.78,0.48253316
1.3617022,0.78,0.48102698
1.3717147,0.78,0.47978082
1.3817272,0.78,0.47878766
1.3917397,0.78,0.47804087
1.4017522,0.78,0.47753423
1.4117647,0.78,0.47726196
1.4217772,0.78,0.47721866
1.4317899,0.78,0.47739923
1.4418023,0.78,0.4777989
1.4518148,0.78,0.47841337
1.4618273,0.78,0.4792385
1.4718398,0.78,0.48027053
1.4818523,0.78,0.4815059
1.4918648,0.78,0.48294142
1.5018773,0.78,0.48457414
1.5118899,0.78,0.48640132
1.5219024,0.78,0.4884205
1.531915,0.78,0.4906294
1.5419275,0.78,0.49302602
1.55194,0.78,0.4956085
1.5619525,0.78,0.49837527
1.571965,0.78,0.50132483
1.5819775,0.78,0.504456
1.59199,0.78,0.50776756
1.6020025,0.78,0.51125866
1.612015,0.78,0.51492864
1.6220275,0.78,0.5187768
1.63204,0.78,0.52280265
1.6420525,0.78,0.5270059
1.652065,0.78,0.5313864
1.6620775,0.78,0.535944
1.67209,0.78,0.54067874
1.6821027,0.78,0.5455908
1.6921152,0.78,0.55068046
1.7021277,0.78,0.555948
1.7121402,0.78,0.561394
1.7221527,0.78,0.5670188
1.7321652,0.78,0.57282317
1.7421777,0.78,0.5788078
1.7521904,0.78,0.58497345
1.7622027,0.78,0.591321
1.7722152,0.78,0.5978513
1.7822278,0.78,0.6045653
1.7922403,0.78,0.6114641
1.8022528,0.78,0.61854863
1.8122653,0.78,0.62582004
1.8222778,0.78,0.6332795
1.8322904,0.78,0.6409282
1.8423029,0.78,0.6487673
1.8523154,0.78,0.656798
1.8623279,0.78,0.6650216
1.8723404,0.78,0.6734393
1.882353,0.78,0.68205243
1.8923655,0.78,0.6908622
1.902378,0.78,0.69986975
1.9123905,0.78,0.7090765
1.9224031,0.78,0.7184837
1.9324156,0.78,0.72809243
1.9424281,0.78,0.73790395
1.9524406,0.78,0.7479195
1.9624531,0.78,0.7581401
1.9724656,0.78,0.76856685
1.9824781,0.78,0.77920085
1.9924908,0.78,0.79004306
2.0025032,0.78,0.8038166
2.0125158,0.78,0.81822246
2.0225282,0.78,0.83314455
2.0325408,0.78,0.8484691
2.0425532,0.78,0.86408305
2.0525658,0.78,0.8798724
2.0625782,0.78,0.8957205
2.0725908,0.78,0.9115077
2.0826032,0.78,0.927111
2.0926158,0.78,0.9424071
2.1026282,0.78,0.957748
2.1126409,0.78,0.9731331
2.1226532,0.78,0.9885475
2.1326659,0.78,1.0038364
2.1426783,0.78,1.0188445
2.152691,0.78,1.0334276
2.1627035,0.78,1.0474875
2.1727161,0.78,1.0609716
2.1827285,0.78,1.0738702
2.1927412,0.78,1.0862057
2.2027535,0.78,1.098023
2.2127662,0.78,1.1093805
2.2227786,0.78,1.1203407
2.2327912,0.78,1.1309673
2.2428036,0.78,1.14132
2.2528162,0.78,1.1514531
2.2628286,0.78,1.1614144
2.2728412,0.78,1.1712447
2.2828536,0.78,1.1809781
2.2928662,0.78,1.1906427
2.3028786,0.78,1.2002609
2.3128912,0.78,1.2098504
2.3229036,0.78,1.2194257
2.3329163,0.78,1.2289963
2.3429286,0.78,1.2385705
2.3529413,0.78,1.2481527
2.3629537,0.78,1.2577465
2.3729663,0.78,1.2673534
2.3829787,0.78,1.2769741
2.3929913,0.78,1.2866074
2.4030037,0.78,1.2962523
2.4130163,0.78,1.3059062
2.4230287,0.78,1.3155665
2.4330413,0.78,1.3252301
2.4430537,0.78,1.3348933
2.4530663,0.78,1.3445522
2.4630787,0.78,1.3542025
2.4730914,0.78,1.3638399
2.483104,0.78,1.3734599
2.4931166,0.78,1.3830576
2.503129,0.78,1.3926283
2.5131416,0.78,1.4021665
2.523154,0.78,1.4116673
2.5331666,0.78,1.4211257
2.543179,0.78,1.430536
2.5531917,0.78,1.439893
2.563204,0.78,1.4491909
2.5732167,0.78,1.4584244
2.583229,0.78,1.4675881
2.5932417,0.78,1.4766759
2.603254,0.78,1.4856822
2.6132667,0.78,1.4946014
2.623279,0.78,1.5034279
2.6332917,0.78,1.5121554
2.643304,0.78,1.5207785
2.6533167,0.78,1.5292913
2.6633291,0.78,1.537688
2.6733418,0.78,1.5459629
2.6833541,0.78,1.55411
2.6933668,0.78,1.562124
2.7033792,0.78,1.5699989
2.7133918,0.78,1.577729
2.7234044,0.78,1.5853088
2.733417,0.78,1.5927327
2.7434294,0.78,1.5999953
2.753442,0.78,1.6070908
2.7634544,0.78,1.6140141
2.773467,0.78,1.6207602
2.7834795,0.78,1.6273237
2.793492,0.78,1.6336997
2.8035045,0.78,1.6398829
2.813517,0.78,1.6458687
2.8235295,0.78,1.6516525
2.833542,0.78,1.6572295
2.8435545,0.78,1.6625955
2.8535671,0.78,1.667746
2.8635795,0.78,1.6726772
2.8735921,0.78,1.6773846
2.8836045,0.78,1.6818646
2.8936172,0.78,1.686114
2.9036295,0.78,1.6901287
2.9136422,0.78,1.693906
2.9236546,0.78,1.6974423
2.9336672,0.78,1.7007352
2.9436796,0.78,1.7037816
2.9536922,0.78,1.7065793
2.9637046,0.78,1.7091258
2.9737172,0.78,1.7114191
2.9837296,0.78,1.7134576
2.9937422,0.78,1.7152394
3.0037546,0.78,1.7622781
3.0137672,0.78,1.8067265
3.0237796,0.78,1.848694
3.0337923,0.78,1.888284
3.043805,0.78,1.9255942
3.0538175,0.78,1.960717
3.06383,0.78,1.9937398
3.0738425,0.78,2.0247455
3.083855,0.78,2.0538127
3.0938675,0.78,2.0810156
3.10388,0.78,2.1064246
3.1138926,0.78,2.1301064
3.123905,0.78,2.1521251
3.1339176,0.78,2.1725407
3.14393,0.78,2.1914103
3.1539426,0.78,2.208789
3.163955,0.78,2.224729
3.1739676,0.78,2.2392797
3.18398,0.78,2.2524886
3.1939926,0.78,2.264401
3.204005,0.78,2.2750602
3.2140176,0.78,2.2845078
3.22403,0.78,2.2927835
3.2340426,0.78,2.299926
3.244055,0.78,2.3059716
3.2540677,0.78,2.3109555
3.26408,0.78,2.3149123
3.2740927,0.78,2.3178744
3.2841053,0.78,2.3198733
3.294118,0.78,2.3209403
3.3041303,0.78,2.3211048
3.314143,0.78,2.3203957
3.3241553,0.78,2.3188407
3.334168,0.78,2.3164668
3.3441803,0.78,2.3133008
3.354193,0.78,2.3093681
3.3642054,0.78,2.3046942
3.374218,0.78,2.2993026
3.3842304,0.78,2.293218
3.394243,0.78,2.286463
3.4042554,0.78,2.2790608
3.414268,0.78,2.2710335
3.4242804,0.78,2.2624032
3.434293,0.78,2.253191
3.4443054,0.78,2.2434177
3.454318,0.78,2.2331045
3.4643304,0.78,2.2222712
3.474343,0.78,2.210938
3.4843554,0.78,2.1991239
3.494368,0.78,2.1868482
3.5043805,0.78,2.1741297
3.514393,0.78,2.1609871
3.5244055,0.78,2.1474385
3.534418,0.78,2.133502
3.5444305,0.78,2.119195
3.5544431,0.78,2.1045349
3.5644555,0.78,2.0895386
3.5744681,0.78,2.0742228
3.5844805,0.78,2.058604
3.5944932,0.78,2.0426984
3.6045058,0.78,2.0265222
3.6145184,0.78,2.0100906
3.6245308,0.78,1.9934189
3.6345434,0.78,1.9765224
3.6445558,0.78,1.9594159
3.6545684,0.78,1.9421138
